endpoint,target_power,gender,block_id,block_size,unit_in_block,assignment,stratum_target_n,scheduled_n,top_up_n,top_up_required,analysis_mode,design_mode
heavy_drinking_30d,0.8,Woman,32,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,32,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,32,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,32,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,32,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,33,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,33,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,33,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,33,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,33,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,33,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,33,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,33,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,34,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,34,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,34,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,34,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,34,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,34,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,34,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,34,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,35,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,35,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,35,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,35,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,35,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,35,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,35,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,35,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,36,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,36,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,36,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,36,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,36,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,36,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,36,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,36,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,37,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,37,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,37,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,37,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,37,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,37,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,37,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,37,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,38,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,38,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,38,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,38,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,38,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,38,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,38,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,38,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,39,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,39,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,39,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,39,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,39,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,39,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,39,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,39,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,40,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,40,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,40,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,40,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,40,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,40,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,40,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,40,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,41,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,41,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,41,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,41,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,41,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,41,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,41,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,41,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,42,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,42,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,42,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,42,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,42,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,42,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,42,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,42,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,43,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,43,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,43,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,43,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,43,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,43,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,43,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,43,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,44,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,44,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,44,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,44,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,44,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,44,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,44,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,44,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,45,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,45,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,45,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,45,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,45,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,45,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,45,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,45,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,46,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,46,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,46,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,46,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,46,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,46,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,46,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,46,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,47,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,47,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,47,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,47,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,47,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,47,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,47,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,47,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,48,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,48,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,48,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,48,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,48,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,48,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,48,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,48,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,49,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,49,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,49,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,49,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,49,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,49,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,49,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,49,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,50,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,50,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,50,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,50,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,50,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,50,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,50,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,50,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,51,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,51,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,51,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,51,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,51,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,51,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,51,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,51,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,52,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,52,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,52,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,52,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,52,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,52,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,52,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,52,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,53,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,53,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,53,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,53,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,53,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,53,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,53,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,53,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,54,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,54,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,54,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,54,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,54,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,54,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,54,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,54,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,55,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,55,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,55,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,55,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Woman,55,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
